Position,GC,MluCI,NlaIII
1015300,42.5,2,0
1015500,43.5,3,0
1015700,42.5,3,0
1015900,46.0,2,0
1016100,39.0,1,0
1016300,39.5,0,1
1016500,40.5,2,1
1016700,47.5,0,2
1016900,45.5,1,0
1017100,43.0,1,1
1017300,43.0,0,2
1017500,45.0,2,2
1017700,34.0,2,0
1017900,50.0,0,2
1018100,46.0,0,4
1018300,39.0,3,1
1018500,43.5,4,0
1018700,42.0,1,1
1018900,45.0,2,1
1019100,39.5,3,2
1019300,47.0,0,1
1019500,39.5,2,1
1019700,38.5,0,0
1019900,40.0,0,0
1020100,38.5,1,0
1020300,39.0,1,0
1020500,26.5,4,0
1020700,39.5,1,1
1020900,43.5,2,1
1021100,45.5,2,1
1021300,39.0,0,0
1021500,39.5,1,1
1021700,46.5,1,3
1021900,44.5,1,2
1022100,46.5,0,0
1022300,41.5,1,1
1022500,43.0,1,1
1022700,46.5,0,1
1022900,41.5,2,0
1023100,40.0,1,3
1023300,34.0,0,1
1023500,40.0,1,0
1023700,41.0,1,1
1023900,41.0,1,1
1024100,35.5,0,3
1024300,33.5,1,0
1024500,41.5,1,1
1024700,34.0,4,1
1024900,37.0,3,2
1025100,37.0,1,1
1025300,33.0,1,0
1025500,35.5,1,0
1025700,45.5,2,2
1025900,45.5,0,2
1026100,42.0,0,1
1026300,37.5,1,2
1026500,39.0,3,1
1026700,41.5,2,1
1026900,40.0,0,0
1027100,33.5,1,0
1027300,32.5,2,0
1027500,35.0,2,0
1027700,41.5,0,0
1027900,39.5,2,0
1028100,37.5,3,0
1028300,40.0,1,2
1028500,42.5,1,0
1028700,43.0,2,0
1028900,34.0,2,0
1029100,33.5,2,0
1029300,33.5,5,0
1029500,34.5,3,0
1029700,41.0,1,0
1029900,37.5,2,0
1030100,37.5,2,0
1030300,40.0,1,0
1030500,40.5,0,0
1030700,41.0,3,0
1030900,43.0,2,0
1031100,46.5,1,1
1031300,30.5,3,0
1031500,40.0,3,1
1031700,40.5,1,0
1031900,40.0,3,4
1032100,36.5,2,3
1032300,38.5,2,0
1032500,33.5,3,1
1032700,36.0,5,0
1032900,37.0,1,1
1033100,36.5,2,1
1033300,30.5,2,0
1033500,31.0,0,0
1033700,33.5,3,1
1033900,33.5,2,1
1034100,33.0,1,0
1034300,33.5,4,1
1034500,33.5,3,1
1034700,36.5,1,0
1034900,36.0,5,0
1035100,35.5,4,1
1035300,38.0,2,1
1035500,37.5,2,1
1035700,39.5,1,0
1035900,38.0,1,1
1036100,35.0,5,0
1036300,35.5,1,0
1036500,34.0,1,0
1036700,33.5,3,1
1036900,35.5,4,0
1037100,37.5,2,0
1037300,35.5,1,2
1037500,36.5,0,1
1037700,37.0,2,0
1037900,40.0,1,1
1038100,34.0,2,0
1038300,35.5,1,0
1038500,36.0,2,1
1038700,29.0,4,0
1038900,23.0,4,0
1039100,32.0,3,0
1039300,38.0,1,0
1039500,44.0,2,2
1039700,44.5,1,0
1039900,37.0,6,0
1040100,42.0,0,0
1040300,40.5,0,2
1040500,46.5,3,1
1040700,40.5,1,0
1040900,39.5,0,1
1041100,44.5,0,0
1041300,40.5,0,1
1041500,44.0,3,0
1041700,36.0,0,1
1041900,40.0,1,0
1042100,40.0,0,0
1042300,33.5,3,0
1042500,31.0,0,0
1042700,27.0,1,0
1042900,29.0,1,1
1043100,46.0,0,0
1043300,43.0,0,0
1043500,27.5,3,1
1043700,37.0,1,2
1043900,45.0,0,2
1044100,45.0,2,0
1044300,52.5,0,3
1044500,42.5,0,0
1044700,33.0,2,1
1044900,34.0,1,0
1045100,43.0,0,1
1045300,51.5,0,4
1045500,44.0,0,2
1045700,50.5,1,2
1045900,46.5,0,0
1046100,47.0,2,2
1046300,43.5,1,0
1046500,48.5,0,1
1046700,48.5,1,0
1046900,46.0,1,2
1047100,46.0,1,0
1047300,50.5,1,3
1047500,42.5,1,3
1047700,47.0,0,0
1047900,43.5,1,1
1048100,45.5,0,1
1048300,49.5,0,0
1048500,41.5,2,1
1048700,40.5,2,2
1048900,41.5,3,2
1049100,51.5,0,1
1049300,47.0,0,2
1049500,42.0,3,0
1049700,38.5,3,1
1049900,36.0,2,0
1050100,43.5,0,2
1050300,47.0,0,0
1050500,40.5,2,1
1050700,39.0,2,1
1050900,43.5,2,1
1051100,39.5,1,0
1051300,43.5,2,2
1051500,46.0,1,2
1051700,47.5,0,3
1051900,43.0,1,0
1052100,42.5,2,1
1052300,42.5,1,1
1052500,45.0,0,2
1052700,41.5,1,0
1052900,50.5,0,3
1053100,32.5,3,1
1053300,32.0,4,0
1053500,39.0,1,0
1053700,36.5,0,0
1053900,34.5,3,0
1054100,31.5,4,0
1054300,29.0,3,0
1054500,35.5,2,0
1054700,35.0,3,1
1054900,31.0,1,1
1055100,35.5,0,0
1055300,35.5,3,0
1055500,28.0,2,1
1055700,35.5,1,0
1055900,38.0,0,0
1056100,29.5,3,0
1056300,33.5,1,0
1056500,32.5,2,0
1056700,32.0,1,0
1056900,43.5,0,2
1057100,41.5,0,0
1057300,45.5,0,2
1057500,40.5,0,1
1057700,45.5,1,1
1057900,45.0,2,3
1058100,45.5,2,0
1058300,46.0,0,1
1058500,50.0,0,0
1058700,41.5,4,0
1058900,44.0,1,2
1059100,42.5,0,1
1059300,43.0,0,1
1059500,43.5,1,1
1059700,41.5,0,1
1059900,39.5,0,1
1060100,41.5,1,0
1060300,45.0,1,1
1060500,44.5,1,1
1060700,37.0,0,0
1060900,39.5,2,0
1061100,41.5,2,2
1061300,44.0,0,0
1061500,33.0,2,0
1061700,45.5,2,1
1061900,39.0,1,0
1062100,44.5,1,1
1062300,41.5,0,0
1062500,38.5,4,0
1062700,40.5,0,0
1062900,41.5,0,0
1063100,38.5,1,0
1063300,32.5,3,0
1063500,28.5,4,0
1063700,39.0,1,1
1063900,43.5,0,1
1064100,43.5,0,1
1064300,39.0,2,0
1064500,37.5,4,1
1064700,36.5,3,0
1064900,41.5,0,2
1065100,45.5,2,1
1065300,39.5,1,3
1065500,43.5,1,2
1065700,38.5,2,0
1065900,37.5,0,0
1066100,36.0,2,0
1066300,33.0,1,0
1066500,34.5,0,0
1066700,30.5,6,0
1066900,33.5,3,0
1067100,37.0,0,1
1067300,48.5,0,0
1067500,48.5,0,0
1067700,37.5,1,1
1067900,39.0,1,0
1068100,44.5,1,0
1068300,48.0,0,1
1068500,45.5,0,0
1068700,43.0,1,0
1068900,34.0,2,1
1069100,39.5,0,1
1069300,41.0,1,0
1069500,47.5,0,0
1069700,42.5,0,1
1069900,47.0,1,1
1070100,43.5,1,2
1070300,47.0,1,0
1070500,46.5,0,1
1070700,40.0,1,1
1070900,36.5,1,1
1071100,27.5,2,1
1071300,29.0,1,0
1071500,40.0,1,2
1071700,42.0,1,1
1071900,46.5,1,1
1072100,39.5,0,1
1072300,48.5,0,0
1072500,44.0,1,0
1072700,39.0,2,1
1072900,38.5,2,1
1073100,42.0,1,1
1073300,49.5,2,1
1073500,40.0,3,0
1073700,39.0,1,0
1073900,49.5,2,1
1074100,54.5,1,3
1074300,47.5,2,0
1074500,48.5,0,5
1074700,50.5,0,0
1074900,50.5,0,0
1075100,37.0,1,0
1075300,42.0,1,0
1075500,37.5,1,1
1075700,44.0,1,2
1075900,52.0,3,3
1076100,42.0,4,0
1076300,31.5,0,1
1076500,36.0,4,0
1076700,39.0,0,3
1076900,40.5,2,0
1077100,35.0,3,0
1077300,45.0,0,1
1077500,40.0,1,1
1077700,45.0,0,1
1077900,46.5,3,0
1078100,43.0,1,1
1078300,44.0,1,3
1078500,37.0,0,3
1078700,39.5,3,1
1078900,40.0,3,0
1079100,38.5,6,0
1079300,48.5,1,0
1079500,44.0,0,0
1079700,41.5,0,0
1079900,50.5,0,1
1080100,45.5,2,1
1080300,50.5,0,1
1080500,42.5,0,0
1080700,42.5,3,1
1080900,41.5,1,1
1081100,43.5,1,2
1081300,41.0,3,2
1081500,38.0,1,1
1081700,46.5,2,0
1081900,48.0,1,0
1082100,45.5,1,0
1082300,48.5,1,2
1082500,43.5,0,0
1082700,47.5,2,0
1082900,45.5,1,0
1083100,48.0,1,3
1083300,45.0,2,0
1083500,44.0,2,1
1083700,46.5,0,1
1083900,48.0,1,0
1084100,47.0,0,0
1084300,47.0,0,2
1084500,48.5,0,0
1084700,48.0,0,3
1084900,45.5,0,0
1085100,45.5,1,0
1085300,44.5,1,1
1085500,46.0,2,1
1085700,45.5,1,1
1085900,40.5,2,0
1086100,44.0,2,0
1086300,40.5,1,0
1086500,45.0,3,1
1086700,44.0,2,0
1086900,36.5,1,0
1087100,39.0,2,1
1087300,50.5,1,1
1087500,48.5,1,2
1087700,44.5,1,0
1087900,45.0,0,0
1088100,48.0,1,0
1088300,40.0,2,0
1088500,39.5,1,0
1088700,29.5,1,2
1088900,37.5,2,0
1089100,36.0,2,1
1089300,36.5,1,0
1089500,43.0,2,1
1089700,44.0,1,0
1089900,50.5,0,0
1090100,40.5,2,1
1090300,50.5,3,2
1090500,42.5,0,1
1090700,47.0,0,5
1090900,41.5,1,0
1091100,45.5,3,1
1091300,38.0,2,3
1091500,47.0,0,1
1091700,40.0,2,0
1091900,35.5,1,0
1092100,33.0,2,0
1092300,50.0,0,0
1092500,41.0,5,2
1092700,46.5,1,1
1092900,52.5,1,3
1093100,46.5,1,2
1093300,44.0,1,1
1093500,34.0,1,0
1093700,41.0,2,0
1093900,40.0,4,0
1094100,48.5,0,1
1094300,41.0,0,0
1094500,45.0,1,0
1094700,43.0,0,3
1094900,47.0,0,0
1095100,40.0,2,0
1095300,46.0,3,3
1095500,49.0,0,1
1095700,39.5,2,1
1095900,37.5,1,3
1096100,45.0,0,0
1096300,43.5,0,2
1096500,39.5,2,1
1096700,46.0,2,0
1096900,42.0,1,1
1097100,28.5,2,1
1097300,32.5,1,1
1097500,44.5,0,0
1097700,43.5,2,0
1097900,39.5,2,0
1098100,46.0,0,2
1098300,46.5,1,0
1098500,41.5,1,2
1098700,44.5,1,0
1098900,44.5,2,0
1099100,47.0,1,0
1099300,44.5,2,1
1099500,39.5,2,0
1099700,41.0,1,1
1099900,47.0,1,1
1100100,32.0,1,0
1100300,38.5,2,2
1100500,39.5,2,1
1100700,37.5,1,1
1100900,34.5,0,0
1101100,47.0,2,1
1101300,43.5,0,0
1101500,45.5,2,0
1101700,38.5,0,0
1101900,40.0,0,0
1102100,45.0,2,0
1102300,44.5,0,1
1102500,44.5,0,0
1102700,40.5,1,1
1102900,32.5,3,0
1103100,38.5,0,1
1103300,36.0,2,1
1103500,29.5,3,1
1103700,44.0,2,1
1103900,43.5,0,0
1104100,47.0,2,0
1104300,46.5,1,3
1104500,46.5,1,2
1104700,47.5,0,2
1104900,44.0,1,1
1105100,48.5,3,0
1105300,44.5,2,0
1105500,44.0,2,0
1105700,43.0,0,0
1105900,47.0,2,0
1106100,43.0,1,0
1106300,48.0,0,4
1106500,47.0,2,2
1106700,50.0,1,2
1106900,49.0,1,0
1107100,42.0,1,1
1107300,35.5,3,0
1107500,31.0,2,0
1107700,31.0,6,3
1107900,30.0,5,0
1108100,28.5,3,0
1108300,30.5,4,0
1108500,40.0,1,1
1108700,34.0,1,0
1108900,33.5,3,0
1109100,33.0,2,0
1109300,34.0,4,0
1109500,35.5,3,2
1109700,30.5,1,1
1109900,30.0,4,1
1110100,29.5,3,1
1110300,30.5,2,0
1110500,29.5,3,0
1110700,31.0,3,1
1110900,34.5,3,0
1111100,34.0,3,0
1111300,31.0,2,1
1111500,29.5,4,2
1111700,41.0,1,0
1111900,39.5,1,0
1112100,45.0,0,0
1112300,39.0,3,0
1112500,39.5,0,0
1112700,40.5,0,3
1112900,38.5,3,1
1113100,41.0,1,0
1113300,41.5,0,0
1113500,30.0,2,0
1113700,37.5,0,0
1113900,40.5,1,0
1114100,39.5,1,1
1114300,39.5,0,1
1114500,33.5,4,0
1114700,34.0,2,0
1114900,30.5,2,0
1115100,31.5,1,1
1115300,47.0,0,2
1115500,45.0,2,1
1115700,45.5,1,1
1115900,47.5,0,1
1116100,53.0,0,0
1116300,49.5,0,0
1116500,36.5,3,0
1116700,42.0,1,1
1116900,38.5,2,0
1117100,31.5,4,0
1117300,33.0,3,0
1117500,44.5,2,4
1117700,42.0,1,2
1117900,41.5,0,1
1118100,47.5,0,1
1118300,35.0,1,1
1118500,34.0,0,0
1118700,39.5,0,2
1118900,38.5,2,0
1119100,37.0,1,3
1119300,34.0,4,0
1119500,40.0,0,1
1119700,37.5,1,1
1119900,39.5,1,0
1120100,29.5,3,1
1120300,39.0,2,1
1120500,39.5,2,2
1120700,37.0,1,0
1120900,32.0,3,0
1121100,35.0,3,1
1121300,44.5,1,0
1121500,36.0,2,0
1121700,32.0,3,0
1121900,31.5,0,0
1122100,29.5,4,0
1122300,32.0,4,1
1122500,35.0,3,0
1122700,36.0,3,1
1122900,33.0,3,0
1123100,29.5,3,4
1123300,31.0,1,0
1123500,28.0,3,1
1123700,30.5,4,1
1123900,30.5,1,0
1124100,29.5,1,0
1124300,31.5,4,0
1124500,31.0,3,0
1124700,30.0,2,1
1124900,26.5,5,2
1125100,19.5,8,0
1125300,34.0,2,0
1125500,35.5,0,0
1125700,31.5,2,0
1125900,31.0,4,2
1126100,32.5,3,0
1126300,29.5,3,0
1126500,36.0,0,0
1126700,35.0,1,1
1126900,37.5,2,0
1127100,36.5,2,2
1127300,34.5,3,2
1127500,36.5,1,0
1127700,34.5,1,0
1127900,37.0,1,0
1128100,42.0,1,0
1128300,39.0,0,0
1128500,46.5,2,0
1128700,45.5,1,2
1128900,35.0,4,1
1129100,30.0,2,0
1129300,34.5,2,0
1129500,34.0,3,3
1129700,31.0,6,2
1129900,31.0,3,1
1130100,33.5,6,0
1130300,31.0,3,0
1130500,31.0,4,0
1130700,34.0,3,1
1130900,25.5,8,0
1131100,31.5,4,0
1131300,49.0,1,0
1131500,47.0,1,2
1131700,47.5,1,1
1131900,39.5,3,2
1132100,47.5,1,1
1132300,53.0,1,3
1132500,48.5,1,0
1132700,52.5,0,3
1132900,46.0,1,1
1133100,41.5,2,2
1133300,45.0,1,0
1133500,46.0,2,1
1133700,45.0,2,0
1133900,48.0,0,0
1134100,47.5,1,0
1134300,43.5,1,0
1134500,48.0,1,0
1134700,41.5,1,0
1134900,45.5,3,0
1135100,45.5,0,3
1135300,45.5,0,3
1135500,40.5,4,0
1135700,44.0,0,4
1135900,45.0,0,1
1136100,38.0,2,1
1136300,52.5,0,2
1136500,50.5,0,1
1136700,44.0,1,0
1136900,43.0,2,0
1137100,42.0,2,2
1137300,38.0,1,0
1137500,42.5,4,1
1137700,40.5,1,0
1137900,44.0,0,0
1138100,38.5,0,0
1138300,43.5,1,0
1138500,31.5,2,0
1138700,35.5,3,3
1138900,34.0,5,0
1139100,31.5,4,1
1139300,31.0,3,0
1139500,29.5,6,0
1139700,27.0,1,0
1139900,24.0,8,0
1140100,22.0,3,0
1140300,27.5,5,0
1140500,32.0,4,0
1140700,40.5,2,1
1140900,37.5,2,1
1141100,39.5,1,1
1141300,33.0,0,0
1141500,30.5,2,0
1141700,32.5,4,1
1141900,33.0,5,1
1142100,36.5,2,1
1142300,33.0,3,0
1142500,30.5,4,0
1142700,32.5,4,0
1142900,30.0,1,0
1143100,33.5,3,1
1143300,38.0,4,0
1143500,33.5,1,0
1143700,29.5,6,1
1143900,31.5,3,0
1144100,33.0,2,0
1144300,35.5,4,0
1144500,27.5,6,0
1144700,38.0,3,0
1144900,33.0,3,1
1145100,34.0,5,1
1145300,36.0,3,2
1145500,26.5,5,1
1145700,28.5,4,0
1145900,36.5,2,2
1146100,36.5,1,1
1146300,39.0,4,2
1146500,34.0,2,0
1146700,39.0,6,0
1146900,37.5,2,1
1147100,34.5,1,0
1147300,33.5,2,0
1147500,35.5,4,1
1147700,35.0,5,1
1147900,29.5,1,0
1148100,33.5,2,0
1148300,25.5,8,0
1148500,26.0,2,1
1148700,24.5,5,0
1148900,22.5,5,0
1149100,29.0,4,1
1149300,27.5,2,1
1149500,29.0,2,0
1149700,31.5,3,0
1149900,27.5,2,0
1150100,27.0,5,0
1150300,27.0,5,0
1150500,32.0,0,0
1150700,32.5,4,1
1150900,35.0,2,1
1151100,35.5,2,0
1151300,34.5,3,0
1151500,33.0,1,0
1151700,33.5,1,0
1151900,24.0,5,0
1152100,25.5,1,3
1152300,32.0,0,1
1152500,30.0,5,0
1152700,28.5,3,0
1152900,43.0,3,2
1153100,47.0,1,2
1153300,43.5,2,1
1153500,43.5,0,1
1153700,49.5,0,2
1153900,39.5,3,1
1154100,46.5,0,1
1154300,48.5,1,0
1154500,47.5,0,2
1154700,35.5,1,1
1154900,46.5,0,3
1155100,49.0,0,0
1155300,47.0,0,1
1155500,41.5,1,2
1155700,45.5,0,1
1155900,45.5,1,0
1156100,37.5,0,1
1156300,43.5,1,1
1156500,44.5,0,0
1156700,44.5,0,1
1156900,46.0,0,2
1157100,44.0,0,0
1157300,43.0,0,0
1157500,45.5,0,0
1157700,43.0,1,1
1157900,50.5,0,4
1158100,43.5,1,1
1158300,42.5,0,0
1158500,44.0,0,0
1158700,45.0,0,1
1158900,38.0,2,0
1159100,41.5,2,0
1159300,37.5,2,3
1159500,27.5,3,2
1159700,46.0,2,0
1159900,46.5,1,2
1160100,48.5,0,0
1160300,44.5,2,2
1160500,41.0,0,0
1160700,36.5,1,0
1160900,35.0,2,0
1161100,27.0,1,0
1161300,38.5,4,1
1161500,37.0,2,0
1161700,36.5,2,0
1161900,47.0,1,2
1162100,46.0,1,0
1162300,46.5,0,2
1162500,48.5,0,2
1162700,39.5,0,0
1162900,45.0,1,2
1163100,48.0,1,0
1163300,48.5,0,1
1163500,39.0,0,1
1163700,33.0,3,0
1163900,36.5,2,0
1164100,29.5,3,0
1164300,35.0,3,0
1164500,32.5,4,0
1164700,33.0,5,0
1164900,29.0,3,0
1165100,45.5,0,1
1165300,41.5,2,1
1165500,45.0,1,1
1165700,47.5,0,1
1165900,45.0,0,0
1166100,49.0,2,0
1166300,48.0,0,2
1166500,38.0,2,0
1166700,46.5,1,0
1166900,43.5,1,1
1167100,46.5,1,1
1167300,44.5,2,1
1167500,43.0,1,2
1167700,40.5,0,0
1167900,47.5,1,0
1168100,39.5,3,0
1168300,38.5,1,0
1168500,46.5,0,0
1168700,42.5,1,0
1168900,45.0,0,1
1169100,50.5,0,0
1169300,36.5,2,1
1169500,42.0,1,0
1169700,49.0,2,1
1169900,50.0,0,2
1170100,44.0,1,1
1170300,40.0,1,0
1170500,40.0,3,0
1170700,39.0,2,0
1170900,26.5,3,0
1171100,35.5,2,1
1171300,42.5,0,0
1171500,42.0,1,0
1171700,46.0,1,1
1171900,32.0,2,0
1172100,45.0,0,0
1172300,42.0,1,1
1172500,35.5,2,1
1172700,34.5,2,0
1172900,46.5,0,1
1173100,42.5,1,1
1173300,42.5,1,0
1173500,38.0,1,0
1173700,30.0,3,2
1173900,41.5,0,0
1174100,46.0,2,1
1174300,41.5,0,0
1174500,43.5,2,2
1174700,38.0,3,0
1174900,49.5,3,2
1175100,47.5,2,0
1175300,41.5,2,2
1175500,43.5,3,1
1175700,46.5,2,1
1175900,40.5,0,1
1176100,38.5,3,1
1176300,40.5,0,1
1176500,39.0,2,0
1176700,46.0,0,1
1176900,38.0,4,1
1177100,43.5,0,0
1177300,34.0,1,1
1177500,32.5,3,0
1177700,29.0,5,1
1177900,41.5,0,1
1178100,43.5,2,0
1178300,39.0,1,2
1178500,46.5,0,0
1178700,47.0,0,0
1178900,46.5,1,2
1179100,49.0,1,2
1179300,43.5,1,2
1179500,30.5,1,1
1179700,27.0,5,1
1179900,44.0,0,1
1180100,41.0,1,1
1180300,42.5,0,0
1180500,31.5,0,3
1180700,36.5,2,0
1180900,30.5,3,1
1181100,46.5,0,2
1181300,46.0,0,0
1181500,46.0,1,2
1181700,49.0,0,2
1181900,45.5,0,0
1182100,43.0,1,0
1182300,42.5,1,0
1182500,44.0,0,0
1182700,45.0,1,0
1182900,41.5,0,1
1183100,43.0,3,0
1183300,48.0,0,1
1183500,45.5,1,2
1183700,37.5,1,1
1183900,42.5,0,0
1184100,44.5,2,0
1184300,40.5,3,0
1184500,47.0,0,0
1184700,38.0,1,1
1184900,42.5,1,0
1185100,38.5,1,3
1185300,45.5,1,1
1185500,47.0,0,0
1185700,48.0,0,0
1185900,41.5,2,1
1186100,47.5,2,0
1186300,47.0,1,0
1186500,45.0,0,1
1186700,42.0,1,2
1186900,49.5,0,3
1187100,39.5,2,1
1187300,39.0,2,0
1187500,50.0,0,0
1187700,43.5,2,1
1187900,42.5,2,1
1188100,44.0,0,2
1188300,47.5,0,1
1188500,46.5,0,1
1188700,49.0,1,2
1188900,43.5,1,2
1189100,47.5,1,1
1189300,44.5,1,0
1189500,42.5,2,3
1189700,38.0,2,0
1189900,42.0,3,2
1190100,51.0,0,0
1190300,47.5,1,2
1190500,52.0,2,2
1190700,37.0,0,0
1190900,38.0,1,0
1191100,38.5,1,0
1191300,36.5,2,0
1191500,39.5,0,0
1191700,41.5,1,1
1191900,48.0,0,2
1192100,42.5,2,2
1192300,43.0,1,0
1192500,43.5,2,1
1192700,41.5,0,2
1192900,38.5,1,0
1193100,41.5,1,1
1193300,45.0,1,0
1193500,46.5,2,3
1193700,44.0,2,1
1193900,43.5,0,3
1194100,47.5,2,0
1194300,40.5,2,1
1194500,45.5,3,0
1194700,45.5,0,0
1194900,39.5,2,0
1195100,35.0,3,0
1195300,38.5,1,0
1195500,42.0,1,0
1195700,44.5,1,0
1195900,39.5,2,1
1196100,31.5,2,0
1196300,39.5,3,0
1196500,35.5,2,0
1196700,43.0,0,0
1196900,41.5,1,2
1197100,37.0,1,0
1197300,37.5,1,0
1197500,33.0,0,1
1197700,45.0,2,0
1197900,42.0,2,1
1198100,39.0,2,0
1198300,48.0,0,0
1198500,40.0,1,0
1198700,40.5,2,0
1198900,43.0,0,2
1199100,38.0,1,0
1199300,39.0,4,1
1199500,42.0,3,1
1199700,45.5,2,2
1199900,36.0,1,0
1200100,40.5,3,0
1200300,41.5,1,2
1200500,47.5,0,1
1200700,38.5,0,0
1200900,40.5,3,1
1201100,44.5,1,0
1201300,39.0,1,0
1201500,42.0,1,2
1201700,41.0,0,4
1201900,43.0,0,0
1202100,33.5,2,1
1202300,39.5,1,1
1202500,40.5,2,2
1202700,47.5,0,1
1202900,40.0,1,0
1203100,38.0,1,0
1203300,34.0,5,1
1203500,37.0,2,1
1203700,31.5,2,2
1203900,39.5,2,0
1204100,36.5,1,1
1204300,37.0,1,1
1204500,46.0,1,0
1204700,36.0,2,0
1204900,42.5,0,0
1205100,38.0,1,0
1205300,38.0,1,0
1205500,39.0,1,0
1205700,33.5,1,1
1205900,29.0,7,0
1206100,31.0,3,0
1206300,44.5,1,1
1206500,42.0,1,1
1206700,42.5,1,3
1206900,39.0,1,0
1207100,35.0,4,0
1207300,35.0,3,0
1207500,33.0,1,1
1207700,31.5,2,0
1207900,39.5,1,0
1208100,36.5,3,0
1208300,42.5,1,1
1208500,36.0,1,2
1208700,40.0,2,0
1208900,34.0,1,1
1209100,38.0,1,1
1209300,31.5,3,1
1209500,43.0,0,0
1209700,46.5,0,3
1209900,41.0,1,0
1210100,41.5,0,2
1210300,39.0,2,2
1210500,41.5,4,1
1210700,46.0,1,0
1210900,44.0,2,0
1211100,40.0,3,3
1211300,42.5,0,3
1211500,47.0,0,1
1211700,47.5,0,3
1211900,41.5,3,1
1212100,37.0,3,0
1212300,42.5,0,0
1212500,39.5,1,0
1212700,34.0,2,1
1212900,35.0,5,0
1213100,44.5,2,2
1213300,41.0,0,2
1213500,38.0,1,0
1213700,37.0,0,1
1213900,36.5,3,1
1214100,40.0,1,1
1214300,33.0,1,0
1214500,40.5,0,2
1214700,32.0,0,1
1214900,36.0,1,1
1215100,33.5,2,0
1215300,37.5,2,2
1215500,36.5,3,0
1215700,36.0,1,0
1215900,36.0,3,0
1216100,41.5,2,1
1216300,33.5,3,0
1216500,37.0,1,0
1216700,26.0,5,0
1216900,48.5,3,0
1217100,48.0,0,1
1217300,51.5,0,0
1217500,56.0,0,1
1217700,51.5,0,0
1217900,48.5,0,1
1218100,51.5,2,0
1218300,55.5,0,1
1218500,40.0,2,1
1218700,49.0,1,1
1218900,58.0,0,0
1219100,54.5,0,0
1219300,48.5,1,2
1219500,52.0,2,0
1219700,50.5,0,0
1219900,43.0,2,0
1220100,52.5,0,0
1220300,45.5,2,0
1220500,47.5,2,0
1220700,53.0,1,3
1220900,52.5,0,0
1221100,44.0,0,0
1221300,50.0,0,0
1221500,41.0,1,0
1221700,54.0,0,0
1221900,54.0,0,2
1222100,53.0,0,1
1222300,53.0,2,1
1222500,49.0,1,1
1222700,52.0,0,0
1222900,56.0,0,0
1223100,50.0,0,2
1223300,36.5,0,0
1223500,37.5,0,0
1223700,37.0,1,0
1223900,39.5,0,0
1224100,39.5,2,0
1224300,39.0,2,0
1224500,36.5,4,0
1224700,38.5,5,1
1224900,34.0,1,1
1225100,36.5,3,0
1225300,33.5,0,0
1225500,36.5,2,0
1225700,35.0,2,0
1225900,36.5,2,2
1226100,37.0,1,1
1226300,37.0,2,1
1226500,24.0,2,0
1226700,23.0,0,0
1226900,24.0,6,0
1227100,31.5,3,1
1227300,27.0,3,1
1227500,28.0,5,0
1227700,30.0,1,0
1227900,32.5,2,0
1228100,27.0,1,1
1228300,27.0,7,1
1228500,30.0,1,1
1228700,28.5,4,0
1228900,38.5,1,0
1229100,43.0,2,0
1229300,44.0,3,0
1229500,40.5,2,2
1229700,37.5,1,1
1229900,42.0,1,1
1230100,47.0,1,0
1230300,45.0,3,0
1230500,46.0,1,1
1230700,40.5,1,1
1230900,46.0,0,0
1231100,42.5,1,0
1231300,41.0,2,1
1231500,45.5,0,0
1231700,33.0,2,0
1231900,45.0,3,0
1232100,41.0,1,0
1232300,34.0,2,1
1232500,48.0,2,1
1232700,44.0,0,1
1232900,47.0,0,1
1233100,45.0,2,0
1233300,48.0,2,1
1233500,41.5,3,0
1233700,37.5,1,1
1233900,43.0,2,0
1234100,44.0,1,1
1234300,40.0,0,1
1234500,43.0,0,0
1234700,39.5,1,2
1234900,31.5,1,0
1235100,42.5,0,0
1235300,36.5,1,0
1235500,44.0,0,0
1235700,38.5,1,2
1235900,42.0,1,0
1236100,42.0,4,0
1236300,44.5,1,2
1236500,47.0,0,2
1236700,39.5,2,1
1236900,42.5,3,0
1237100,36.0,3,0
1237300,47.0,1,2
1237500,42.0,1,0
1237700,41.5,1,1
1237900,45.5,1,1
1238100,44.5,1,2
1238300,42.0,2,5
1238500,43.5,1,0
1238700,39.5,3,0
1238900,43.5,2,1
1239100,36.0,3,0
1239300,42.0,1,0
1239500,37.0,4,0
1239700,38.5,3,1
1239900,47.0,1,0
1240100,43.5,1,1
1240300,35.5,2,0
1240500,34.0,1,0
1240700,31.5,1,0
1240900,36.5,3,1
1241100,34.0,2,0
1241300,45.0,1,0
1241500,40.0,1,0
1241700,45.5,0,0
1241900,43.5,1,0
1242100,37.0,2,1
1242300,45.5,1,0
1242500,42.5,0,0
1242700,38.5,3,0
1242900,36.5,0,1
1243100,40.0,2,0
1243300,40.5,0,0
1243500,37.5,1,1
1243700,45.0,0,1
1243900,42.5,3,0
1244100,35.5,0,0
1244300,33.5,1,0
1244500,39.0,0,2
1244700,27.0,4,1
1244900,22.5,7,0
1245100,21.0,6,0
1245300,34.5,4,0
1245500,26.0,3,0
1245700,28.5,3,1
1245900,26.5,2,1
1246100,33.0,3,1
1246300,35.0,3,0
1246500,29.5,2,0
1246700,32.5,2,0
1246900,32.0,3,0
1247100,31.0,3,0
1247300,34.5,2,0
1247500,34.5,5,1
1247700,32.5,2,1
1247900,30.5,3,0
1248100,31.5,1,1
