Position,GC,MluCI,NlaIII
1946600,47.0,0,0
1947000,50.0,1,0
1947400,52.5,0,3
1947800,51.25,3,2
1948200,52.5,0,1
1948600,41.0,0,1
1949000,37.75,3,2
1949400,38.75,4,4
1949800,38.75,5,1
1950200,40.25,2,2
1950600,43.25,1,4
1951000,40.25,4,2
1951400,41.75,2,2
1951800,43.0,1,0
1952200,41.0,4,3
1952600,35.25,7,0
1953000,43.0,3,0
1953400,39.75,1,4
1953800,40.75,2,0
1954200,42.75,2,1
1954600,43.0,2,2
1955000,42.0,2,3
1955400,40.25,3,1
1955800,36.0,3,1
1956200,44.25,3,2
1956600,44.75,3,2
1957000,45.0,3,2
1957400,46.0,2,1
1957800,39.25,2,1
1958200,48.25,1,4
1958600,47.75,2,3
1959000,47.5,3,2
1959400,45.75,1,0
1959800,45.5,3,0
1960200,41.75,2,1
1960600,38.25,4,1
1961000,35.25,4,0
1961400,41.5,1,1
1961800,40.75,5,0
1962200,45.25,1,1
1962600,41.25,2,0
1963000,42.0,2,3
1963400,39.5,5,2
1963800,38.25,7,4
1964200,39.75,3,2
1964600,39.75,2,3
1965000,37.75,6,1
1965400,44.0,5,2
1965800,42.5,2,0
1966200,41.75,3,3
1966600,40.25,4,0
1967000,36.75,3,1
1967400,43.0,1,0
1967800,38.25,4,1
1968200,38.75,2,2
1968600,41.0,1,3
1969000,39.25,0,0
1969400,41.0,1,5
1969800,39.5,1,3
1970200,41.75,3,3
1970600,40.0,7,4
1971000,39.25,3,2
1971400,37.25,4,1
1971800,36.0,4,2
1972200,34.75,7,0
1972600,41.0,1,1
1973000,43.5,1,3
1973400,42.25,2,2
1973800,42.5,1,2
1974200,46.25,3,3
1974600,27.75,8,1
1975000,28.25,9,0
1975400,28.5,6,0
1975800,39.0,3,0
1976200,43.0,0,0
1976600,40.75,2,2
1977000,44.25,1,3
1977400,46.0,1,1
1977800,47.75,1,5
1978200,47.0,2,3
1978600,47.75,2,2
1979000,43.0,5,1
1979400,37.75,1,2
1979800,41.5,0,3
1980200,38.75,5,0
1980600,45.25,1,2
1981000,42.75,0,2
1981400,42.75,1,2
1981800,39.25,4,1
1982200,49.0,3,1
1982600,38.75,4,0
1983000,41.0,3,2
1983400,43.25,2,3
1983800,42.5,3,0
1984200,39.5,1,0
1984600,38.0,3,0
1985000,37.5,4,2
1985400,37.0,1,0
1985800,38.5,1,1
1986200,36.75,2,1
1986600,35.75,5,1
1987000,38.25,4,0
1987400,41.75,2,1
1987800,35.75,1,1
1988200,26.75,4,2
1988600,37.0,6,1
1989000,33.0,6,1
1989400,34.25,4,2
1989800,33.5,4,0
1990200,41.75,2,2
1990600,40.75,2,4
1991000,42.5,3,4
1991400,45.0,6,3
1991800,39.75,3,1
1992200,37.0,5,1
1992600,43.75,4,2
1993000,45.75,1,1
1993400,42.0,2,1
1993800,36.5,1,0
1994200,31.0,5,0
1994600,41.5,1,0
1995000,42.5,1,0
1995400,38.25,2,0
1995800,36.75,5,0
1996200,41.0,2,2
1996600,42.0,2,2
1997000,39.75,4,1
1997400,46.0,2,2
1997800,43.5,1,1
1998200,35.25,3,1
1998600,43.25,0,1
1999000,35.25,4,0
1999400,28.0,8,0
1999800,25.25,8,0
2000200,28.0,5,1
2000600,30.75,4,0
2001000,33.5,3,0
2001400,40.25,0,0
2001800,36.25,6,0
2002200,34.5,2,1
2002600,33.5,1,2
2003000,43.0,1,3
2003400,37.25,1,0
2003800,37.5,3,1
2004200,36.75,5,1
2004600,36.25,5,1
2005000,38.75,2,2
2005400,40.0,2,1
2005800,38.0,1,1
2006200,33.25,7,2
2006600,39.75,1,0
2007000,40.25,1,1
2007400,33.25,8,2
2007800,29.25,2,0
2008200,36.75,1,0
2008600,40.0,3,1
2009000,39.75,1,1
2009400,39.25,2,0
2009800,37.25,3,3
2010200,38.25,3,1
2010600,41.5,3,0
2011000,39.75,1,0
2011400,43.75,0,0
2011800,38.75,5,0
2012200,35.75,3,0
2012600,38.0,3,1
2013000,36.25,3,3
2013400,39.5,2,2
2013800,39.75,4,3
2014200,41.75,1,1
2014600,42.25,3,2
2015000,47.5,1,3
2015400,44.75,2,1
2015800,46.5,1,0
2016200,45.25,1,1
2016600,39.5,2,2
2017000,37.75,4,2
2017400,42.25,1,0
2017800,33.75,5,1
2018200,33.75,3,2
2018600,41.25,3,1
2019000,32.0,3,0
2019400,41.5,0,1
2019800,47.0,0,0
2020200,48.0,2,0
2020600,42.0,2,0
2021000,38.25,3,3
2021400,37.25,8,0
2021800,41.25,0,1
2022200,35.75,4,0
2022600,33.0,2,2
2023000,38.75,6,0
2023400,43.0,3,1
2023800,42.75,1,1
2024200,50.25,1,0
2024600,46.0,0,3
2025000,48.0,0,3
2025400,43.25,4,3
2025800,30.5,8,1
2026200,36.25,6,1
2026600,38.25,3,1
2027000,34.25,7,0
2027400,34.75,3,1
2027800,39.0,4,0
2028200,35.5,6,0
2028600,36.5,5,3
2029000,33.5,5,1
2029400,33.0,5,1
2029800,31.75,8,0
2030200,34.75,2,1
2030600,34.25,2,0
2031000,31.75,2,0
2031400,28.75,7,1
2031800,40.75,3,1
2032200,45.25,4,2
2032600,38.75,1,1
2033000,37.25,2,1
2033400,29.25,2,0
2033800,38.5,1,0
2034200,31.25,4,0
2034600,27.75,10,0
2035000,30.5,9,3
2035400,31.25,2,0
2035800,29.0,10,0
2036200,41.5,3,0
2036600,38.75,2,3
2037000,36.25,2,5
2037400,36.75,5,0
2037800,46.25,2,1
2038200,45.0,0,1
2038600,46.5,2,3
2039000,47.5,0,5
2039400,47.0,1,1
2039800,46.5,1,3
2040200,45.5,0,1
2040600,43.25,3,0
2041000,45.75,1,1
2041400,44.25,3,1
2041800,45.25,4,1
2042200,45.25,0,1
2042600,45.5,3,0
2043000,38.75,5,1
2043400,46.75,1,4
2043800,44.25,1,0
2044200,48.75,0,2
2044600,38.5,2,2
2045000,47.0,1,0
2045400,47.0,1,1
2045800,48.0,0,2
2046200,46.75,2,1
2046600,41.75,0,0
2047000,45.5,0,1
2047400,46.75,2,1
2047800,46.5,2,1
2048200,50.0,0,1
2048600,38.5,2,2
2049000,26.75,10,1
2049400,41.0,7,2
2049800,41.5,4,1
2050200,44.0,2,1
2050600,38.25,1,0
2051000,45.0,4,1
2051400,39.75,3,0
2051800,37.0,4,0
2052200,43.25,2,0
2052600,31.0,4,3
2053000,42.25,1,1
2053400,44.0,1,0
2053800,41.0,0,3
2054200,41.0,2,3
2054600,42.75,1,0
2055000,48.5,0,3
2055400,45.25,1,3
2055800,36.0,1,0
2056200,30.5,5,0
2056600,32.5,6,0
2057000,40.5,0,0
2057400,44.25,4,4
2057800,41.25,0,1
2058200,37.5,3,1
2058600,44.0,1,4
2059000,41.0,1,2
2059400,35.0,5,1
2059800,44.5,3,1
2060200,40.0,2,3
2060600,41.75,0,1
2061000,42.0,1,4
2061400,30.5,8,2
2061800,36.0,2,0
2062200,34.5,5,1
2062600,34.5,6,1
2063000,30.25,7,1
2063400,34.25,1,2
2063800,36.75,3,2
2064200,34.0,6,2
2064600,35.75,8,1
2065000,33.5,6,2
2065400,36.75,2,3
2065800,30.5,4,1
2066200,31.5,5,0
2066600,34.5,8,0
2067000,35.75,4,0
2067400,35.75,2,1
2067800,35.25,4,0
2068200,35.5,4,0
2068600,34.75,3,1
2069000,32.25,6,2
2069400,34.0,4,3
2069800,36.75,7,2
2070200,36.25,9,0
2070600,37.75,3,2
2071000,37.5,2,1
2071400,32.5,5,1
2071800,31.0,6,0
2072200,36.0,5,0
2072600,33.5,5,1
2073000,36.75,2,2
2073400,38.5,3,0
2073800,37.25,2,0
2074200,40.75,3,0
2074600,43.75,1,0
2075000,43.5,2,6
2075400,39.5,2,1
2075800,44.5,0,4
2076200,45.75,0,6
2076600,46.0,5,2
2077000,42.0,2,1
2077400,34.75,4,1
2077800,39.75,2,0
2078200,39.75,2,1
2078600,42.25,0,0
2079000,37.0,1,4
2079400,41.75,0,3
2079800,42.75,4,3
2080200,40.0,1,2
2080600,44.5,0,2
2081000,46.5,1,1
2081400,43.75,3,3
2081800,39.75,2,0
2082200,29.0,3,0
2082600,32.0,2,0
2083000,38.5,8,0
2083400,29.5,7,2
2083800,36.75,6,1
2084200,40.5,3,0
2084600,38.75,4,2
2085000,40.0,2,3
2085400,43.0,0,3
2085800,39.0,2,1
2086200,32.75,1,1
2086600,38.75,2,3
2087000,37.25,5,1
2087400,42.25,5,0
2087800,47.0,1,2
2088200,41.25,4,0
2088600,45.75,4,0
2089000,43.25,0,0
2089400,44.5,2,0
2089800,47.5,2,2
2090200,42.5,4,1
2090600,45.25,1,3
2091000,44.75,3,2
2091400,42.75,2,2
2091800,35.0,2,1
2092200,40.25,1,3
2092600,44.0,2,1
2093000,42.25,3,0
2093400,38.5,1,1
2093800,46.25,1,0
2094200,46.5,1,1
2094600,49.25,1,4
2095000,49.25,1,2
2095400,34.75,3,0
2095800,39.0,4,1
2096200,37.0,2,3
2096600,37.75,3,0
2097000,39.5,0,3
2097400,45.0,0,7
2097800,43.75,2,1
2098200,36.25,2,0
2098600,34.5,4,0
2099000,39.5,1,0
2099400,35.25,3,0
2099800,31.25,5,3
2100200,33.25,2,2
2100600,34.0,5,2
2101000,35.25,4,2
2101400,34.75,4,1
2101800,30.75,6,0
2102200,40.0,2,3
2102600,35.25,2,1
2103000,42.25,2,0
2103400,41.0,3,1
2103800,47.75,2,0
2104200,45.0,0,1
2104600,47.25,0,2
2105000,48.75,2,4
2105400,43.0,2,3
2105800,41.25,3,1
2106200,44.75,2,0
2106600,44.75,4,1
2107000,39.5,1,2
2107400,39.75,2,2
2107800,38.0,2,2
2108200,45.75,1,1
2108600,44.5,2,0
2109000,39.75,3,1
2109400,38.75,2,0
2109800,35.0,4,0
2110200,43.0,1,2
2110600,32.75,5,1
2111000,41.0,4,0
2111400,42.75,2,1
2111800,41.5,3,1
2112200,37.25,3,0
2112600,37.0,6,0
2113000,40.75,3,2
2113400,37.75,3,1
2113800,41.0,2,2
2114200,37.75,6,0
2114600,30.75,8,0
2115000,34.25,6,1
2115400,32.25,2,0
2115800,36.25,4,0
2116200,41.5,3,2
2116600,35.5,3,1
2117000,44.25,1,2
2117400,35.75,6,2
2117800,40.75,2,3
2118200,32.25,4,0
2118600,41.5,2,2
2119000,42.75,4,1
2119400,38.25,4,2
2119800,41.5,6,0
2120200,40.25,4,0
2120600,41.25,8,0
2121000,42.25,2,1
2121400,35.75,7,1
2121800,47.25,2,2
2122200,36.5,4,0
2122600,31.25,4,1
2123000,34.5,3,2
2123400,35.25,8,1
2123800,37.25,5,1
2124200,37.5,2,0
2124600,35.25,1,2
2125000,41.0,2,0
2125400,41.75,3,1
2125800,36.0,7,3
2126200,42.75,3,1
2126600,35.0,4,0
2127000,33.75,7,0
2127400,36.5,5,1
2127800,34.5,3,1
2128200,33.25,8,2
2128600,34.75,5,1
2129000,36.5,5,0
2129400,32.25,0,0
2129800,34.0,3,1
2130200,36.0,7,2
2130600,32.5,8,2
2131000,37.0,2,3
2131400,34.75,4,1
2131800,34.75,3,0
2132200,35.75,6,1
2132600,45.0,2,0
2133000,42.25,2,1
2133400,39.5,6,3
2133800,32.75,4,0
2134200,38.25,3,0
2134600,38.75,1,1
2135000,28.75,7,0
2135400,43.75,2,4
2135800,38.5,4,1
2136200,38.5,3,2
2136600,33.0,2,3
2137000,36.0,3,1
2137400,32.5,5,1
2137800,31.5,4,2
2138200,33.5,4,0
2138600,31.25,2,0
2139000,32.75,4,0
2139400,35.0,0,1
2139800,35.75,2,1
2140200,39.75,4,0
2140600,32.25,3,1
2141000,27.25,8,1
2141400,33.25,3,4
2141800,36.75,7,2
2142200,32.25,5,2
2142600,33.0,5,1
2143000,35.25,8,3
2143400,30.75,4,0
2143800,28.75,6,0
2144200,33.5,8,0
2144600,33.75,4,0
2145000,26.25,6,1
2145400,38.25,2,0
2145800,38.5,5,0
2146200,33.75,4,1
2146600,41.25,3,2
2147000,28.0,4,0
